Dipole,Dist-mm,Residual-Variance,
3210,10.38828,0.00257,
3211,7.82028,0.00558,
3212,8.418906,0.003884,
3213,6.884959,0.004454,
3214,11.81937,0.003029,
3215,12.31591,0.003384,
3216,14.89601,0.004004,
3217,4.70211,0.005252,
3218,13.46064,0.003136,
3219,9.894705,0.004658,
3220,9.847135,0.004219,
3221,10.44311,0.003635,
3222,10.79861,0.006269,
3223,12.52289,0.003955,
3224,12.13495,0.004533,
3225,11.80127,0.002282,
3226,8.412083,0.006178,
3227,11.32508,0.006192,
3228,13.45253,0.003636,
3229,4.988563,0.004383,
3230,15.47985,0.002319,
3231,6.026004,0.002154,
3232,11.00911,0.002651,
3233,6.257067,0.004202,
3234,14.24584,0.005209,
3235,13.91205,0.003245,
3236,3.03527,0.004048,
3237,16.26764,0.002853,
3238,9.276114,0.003606,
3239,10.29055,0.005036,
3240,12.04554,0.006344,
3241,20.20277,0.012665,
3242,10.85513,0.003521,
3243,9.12333,0.003599,
3244,13.0113,0.002203,
3245,9.252142,0.005148,
3246,9.346953,0.001723,
3247,11.46427,0.005653,
3248,16.94763,0.004345,
3249,8.110399,0.002603,
3250,14.44649,0.004314,
3251,10.73865,0.017142,
3252,13.74679,0.006197,
3253,0.434365,0.024741,
3254,7.326469,0.097371,
3255,7.076592,0.003265,
3256,9.646861,0.004392,
3257,3.787443,0.004387,
3258,15.42494,0.005919,
3259,5.28793,0.005277,
3260,13.52311,0.003214,
3261,8.275354,0.00163,
3262,9.007764,0.006991,
3263,9.371996,0.002965,
3264,13.51308,0.003881,
3265,9.107246,0.004558,
3266,11.42357,0.004041,
3267,13.43529,0.002213,
3268,11.33227,0.005413,
3269,3.709711,0.003139,
3270,8.413252,0.003989,
3271,10.68323,0.003335,
3272,16.22893,0.00212,
3273,7.743021,0.001834,
3274,6.454534,0.004831,
3275,9.994271,0.002125,
3276,14.38718,0.003771,
3277,12.80407,0.003603,
3278,3.406534,0.01925,
3279,13.03201,0.007904,
3280,14.89344,0.003476,
3281,10.60684,0.0039,
3282,9.30131,0.006238,
3283,5.103821,0.004284,
3284,13.36122,0.005342,
3285,19.45029,0.005736,
3286,12.91775,0.002779,
3287,7.114326,0.003922,
3288,13.44521,0.003391,
3289,8.597398,0.002995,
3290,1.949056,0.014691,
3291,14.19744,0.004775,
3292,9.887974,0.003667,
3293,6.585883,0.003207,
3294,13.03664,0.004648,
3295,2.979517,0.004601,
3296,12.61533,0.003091,
3297,11.28452,0.00303,
3298,7.279253,0.003666,
3299,13.31936,0.006764,
3300,7.735844,0.00157,
3301,8.969007,0.003204,
3302,11.18398,0.00278,
3303,10.59927,0.0058,
3304,16.62105,0.002622,
3305,5.237947,0.005115,
3306,11.75396,0.002435,
3307,12.11238,0.004028,
3308,11.73727,0.004094,
3309,16.18055,0.005002,
3310,1.145713,0.021955,
3311,11.2116,0.001988,
3312,7.274108,0.006982,
3313,11.93772,0.003639,
3314,1.122994,0.099994,
3315,1.977384,0.01413,
3316,14.40134,0.002212,
3317,12.90191,0.007637,
3318,6.625884,0.004642,
3319,11.61583,0.003026,
3320,14.82285,0.005956,
3321,6.590981,0.003058,
3322,8.959074,0.002945,
3323,16.25857,0.006832,
3324,15.30665,0.004237,
3325,9.422724,0.003126,
3326,14.487,0.003149,
3327,8.809876,0.004469,
3328,8.701831,0.00443,
3329,9.64811,0.006927,
3330,14.15657,0.003301,
3331,12.23824,0.003535,
3332,12.81324,0.004511,
3333,8.740466,0.003835,
3334,13.35733,0.003647,
3335,11.87771,0.008414,
3336,12.83061,0.006856,
3337,6.726597,0.003925,
3338,12.31576,0.006479,
3339,18.20485,0.005612,
3340,16.70719,0.007463,
3341,11.46705,0.003879,
3342,11.66049,0.002151,
3343,9.972933,0.002291,
3344,13.28925,0.004284,
3345,9.452529,0.004043,
3346,14.80966,0.007551,
3347,15.70775,0.003171,
3348,9.345175,0.00414,
3349,14.17853,0.004478,
3350,9.820189,0.006802,
3351,8.748344,0.003364,
3352,14.14339,0.007937,
3353,6.382262,0.003698,
3354,11.78062,0.005353,
3355,8.831697,0.000827,
3356,8.634057,0.003087,
3357,15.9305,0.003686,
3358,1.889114,0.044336,
3359,15.74028,0.004706,
3360,12.14934,0.004676,
3361,11.71113,0.002694,
3362,10.53847,0.001091,
3363,10.71287,0.003631,
3364,12.02027,0.002856,
3365,6.357373,0.004845,
3366,1.365022,0.045854,
3367,9.223256,0.004593,
3368,7.904014,0.004654,
3369,6.007962,0.003534,
3370,12.01776,0.006719,
3371,12.32132,0.004705,
3372,7.281286,0.003298,
3373,13.75423,0.005105,
3374,8.496148,0.005889,
3375,7.835177,0.016934,
3376,9.636724,0.002913,
3377,13.91761,0.007082,
3378,7.535661,0.005378,
3379,13.14286,0.005965,
3380,1.488954,0.04466,
3381,6.417693,0.008641,
3382,13.03334,0.00223,
3383,7.009152,0.002643,
3384,10.4161,0.004928,
3385,7.802447,0.002881,
3386,12.94132,0.003224,
3387,8.877679,0.002688,
3388,8.275562,0.004715,
3389,12.16676,0.003476,
3390,1.125456,0.014345,
3391,12.14769,0.002021,
3392,10.88178,0.003737,
3393,19.42065,0.00357,
3394,8.776858,0.004868,
3395,12.62636,0.005159,
3396,10.82826,0.003929,
3397,9.000104,0.002943,
3398,15.49266,0.005795,
3399,9.485238,0.006218,
3400,7.5455,0.003134,
3401,10.01972,0.004853,
3402,10.18307,0.003783,
3403,3.668988,0.003532,
3404,3.349274,0.012621,
3405,3.149049,0.003115,
3406,12.54685,0.008349,
3407,13.63055,0.003459,
3408,5.539647,0.003992,
3409,7.753046,0.005174,
3410,4.774259,0.003198,
3411,11.08643,0.003971,
3412,17.34319,0.002598,
3413,15.10671,0.003956,
3414,9.979833,0.002444,
3415,9.453079,0.004784,
3416,15.85267,0.009197,
3417,9.599351,0.008867,
3418,12.28103,0.005006,
3419,4.964969,0.011465,
3420,7.857666,0.005763,
3421,15.04732,0.005779,
3422,13.8692,0.004873,
3423,1.115546,0.052758,
3424,16.07511,0.010296,
3425,25.06234,0.014947,
3426,7.252246,0.002394,
3427,1.886355,0.013935,
3428,3.308404,0.00301,
3429,11.25842,0.005775,
3430,24.35962,0.003002,
3431,6.439509,0.004055,
3432,13.81404,0.004162,
3433,10.26622,0.008314,
3434,2.758792,0.033562,
3435,9.117235,0.004367,
3436,10.38833,0.002797,
3437,10.08464,0.00544,
3438,8.491186,0.007306,
3439,14.1637,0.00247,
3440,8.900921,0.002943,
3441,14.56289,0.00566,
3442,3.344333,0.003762,
3443,8.62156,0.006991,
3444,16.98919,0.004624,
3445,9.153851,0.003571,
3446,12.75596,0.009368,
3447,10.80493,0.002714,
3448,14.01694,0.004123,
3449,12.56175,0.004879,
3450,11.94842,0.006897,
3451,14.48387,0.003156,
3452,12.68225,0.003574,
3453,6.868963,0.002208,
3454,9.967893,0.003888,
3455,7.903644,0.002932,
3456,11.23697,0.003672,
3457,16.98747,0.006027,
3458,14.11186,0.004717,
3459,13.63593,0.004612,
3460,7.338571,0.004291,
3461,15.87106,0.005087,
3462,44.10023,0.028586,
3463,5.255976,0.004718,
3464,2.557396,0.010182,
3465,0.575621,0.01492,
3466,9.066301,0.006818,
3467,17.33312,0.003201,
3468,8.038923,0.003957,
3469,13.7564,0.004097,
3470,11.90799,0.007066,
3471,9.27587,0.005491,
3472,10.66237,0.004473,
3473,7.710012,0.002978,
3474,16.31092,0.006428,
3475,12.16108,0.004202,
3476,8.726831,0.003344,
3477,17.36451,0.004559,
3478,13.56951,0.004572,
3479,10.19009,0.006285,
3480,9.465577,0.001437,
3481,12.47758,0.002708,
3482,11.73519,0.004296,
3483,8.304346,0.003521,
3484,7.293189,0.003952,
3485,9.478443,0.004967,
3486,1.091045,0.003161,
3487,9.99292,0.003696,
3488,10.16908,0.003612,
3489,6.92645,0.003272,
3490,14.22631,0.005901,
3491,3.697707,0.003746,
3492,73.80425,0.009156,
3493,23.78229,0.008594,
3494,9.913338,0.003525,
3495,10.74003,0.007397,
3496,2.012708,0.010997,
3497,17.61081,0.003821,
3498,8.113388,0.003413,
3499,4.800907,0.004772,
3500,14.17639,0.005452,
3501,6.658383,0.015281,
3502,5.604001,0.013743,
3503,6.743046,0.005295,
3504,10.4453,0.001785,
3505,10.95408,0.004576,
3506,5.495836,0.003971,
3507,10.59138,0.002377,
3508,11.80135,0.002602,
3509,10.59522,0.004102,
3510,4.664395,0.002837,
3511,104.1785,0.010038,
3512,11.0093,0.002739,
3513,14.43936,0.00341,
3514,9.784006,0.000969,
3515,12.69593,0.003516,
3516,6.003293,0.003329,
3517,15.91572,0.002968,
3518,3.830284,0.007362,
3519,6.491333,0.004204,
3520,11.72304,0.002686,
3521,12.71269,0.005433,
3522,1.600415,0.042668,
3523,17.02574,0.005025,
3524,6.724994,0.00293,
3525,13.84555,0.004049,
3526,6.65477,0.00411,
3527,12.83441,0.002215,
3528,4.854394,0.004337,
3529,9.895103,0.003886,
3530,12.18076,0.002549,
3531,7.646467,0.003249,
3532,9.402005,0.00896,
3533,17.16338,0.005658,
3534,14.09792,0.002664,
3535,8.56183,0.004207,
3536,4.229433,0.008268,
3537,11.37728,0.003158,
3538,13.96748,0.005181,
3539,6.367098,0.004692,
3540,8.514099,0.002929,
3541,11.72365,0.003555,
3542,7.349239,0.005318,
3543,7.075562,0.00262,
3544,6.648521,0.006439,
3545,7.182744,0.005314,
3546,10.4589,0.003593,
3547,14.67351,0.003961,
3548,15.20523,0.003875,
3549,11.00263,0.004541,
3550,7.944847,0.002717,
3551,13.00879,0.004794,
3552,9.475738,0.003148,
3553,6.544452,0.003105,
3554,9.12907,0.003501,
3555,7.198381,0.004923,
3556,10.21118,0.002918,
3557,17.7333,0.003758,
3558,6.16801,0.003126,
3559,2.746926,0.054832,
3560,9.710062,0.003816,
3561,17.84147,0.003417,
3562,8.534271,0.004387,
3563,15.77049,0.003403,
3564,14.67149,0.004424,
3565,10.10871,0.006542,
3566,13.48405,0.005604,
3567,15.61481,0.003521,
3568,8.107106,0.003009,
3569,13.3858,0.003595,
3570,12.63251,0.001996,
3571,9.512404,0.003572,
3572,3.806776,0.004756,
3573,11.4593,0.003169,
3574,2.673842,0.002918,
3575,10.15565,0.004312,
3576,17.06056,0.006463,
3577,10.23022,0.001761,
3578,13.68765,0.002837,
3579,10.08725,0.00267,
3580,11.09904,0.003169,
3581,15.53547,0.002943,
3582,4.980157,0.002323,
3583,15.05155,0.003052,
3584,13.05169,0.003798,
3585,10.30551,0.003909,
3586,5.220762,0.003097,
3587,14.02072,0.004103,
3588,5.002719,0.007525,
3589,11.94798,0.004572,
3590,9.081095,0.003037,
3591,14.52224,0.002838,
3592,13.4659,0.003769,
3593,7.494291,0.004772,
3594,12.4063,0.010404,
3595,15.09793,0.003599,
3596,7.168171,0.00279,
3597,11.476,0.004901,
3598,12.00094,0.002366,
3599,6.034359,0.004123,
3600,8.383239,0.003732,
3601,11.6961,0.003034,
3602,7.376165,0.009265,
3603,18.03586,0.006142,
3604,8.433884,0.002908,
3605,9.390972,0.001188,
3606,7.642021,0.004919,
3607,10.20843,0.003754,
3608,9.363715,0.006545,
3609,13.98047,0.005079,
3610,8.752817,0.006017,
3611,1.993368,0.01961,
3612,13.04544,0.008114,
3613,13.56739,0.00342,
3614,9.710741,0.003887,
3615,9.753036,0.00325,
3616,4.139912,0.006467,
3617,13.9125,0.004467,
3618,9.750335,0.005124,
3619,6.55897,0.003719,
3620,16.3199,0.002115,
3621,11.68163,0.007849,
3622,8.336333,0.004582,
3623,15.94099,0.002899,
3624,9.697905,0.002712,
3625,6.396674,0.004911,
3626,1.876496,0.017185,
3627,10.86924,0.004205,
3628,12.37319,0.004411,
3629,10.90875,0.002575,
3630,9.402871,0.005146,
3631,7.883201,0.002469,
3632,4.727012,0.004993,
3633,14.24588,0.004867,
3634,14.93522,0.005509,
3635,12.49186,0.002406,
3636,14.44893,0.007055,
3637,13.6583,0.006433,
3638,7.864867,0.003491,
3639,13.95779,0.006926,
3640,10.83661,0.003288,
3641,15.50204,0.004722,
3642,7.557878,0.002287,
3643,9.279039,0.004376,
3644,14.77359,0.005371,
3645,8.822208,0.003223,
3646,4.735877,0.005428,
3647,17.27355,0.003527,
3648,9.815543,0.002585,
3649,7.284529,0.002729,
3650,5.311931,0.003928,
3651,10.14835,0.001182,
3652,11.81458,0.00325,
3653,10.12424,0.001642,
3654,13.08808,0.003858,
3655,15.95523,0.010244,
3656,12.69805,0.009724,
3657,12.54196,0.00326,
3658,13.90713,0.002287,
3659,12.20091,0.007568,
3660,3.997144,0.002637,
3661,10.19507,0.001716,
3662,19.55359,0.008628,
3663,18.48556,0.002704,
3664,12.80813,0.007203,
3665,17.32832,0.005904,
3666,16.39262,0.023181,
3667,9.586206,0.004972,
3668,8.526222,0.003237,
3669,19.22526,0.004497,
3670,4.213295,0.004737,
3671,15.32846,0.004869,
3672,14.72162,0.004163,
3673,4.179591,0.006561,
3674,15.78037,0.006263,
3675,14.80957,0.006627,
3676,13.75151,0.003781,
3677,11.83992,0.003905,
3678,18.51506,0.002901,
3679,12.28808,0.004109,
3680,7.781949,0.004477,
3681,0.697968,0.047492,
3682,4.973161,0.004688,
3683,14.15946,0.004813,
3684,17.14162,0.001913,
3685,8.383656,0.003159,
3686,8.355022,0.002139,
3687,8.378161,0.00446,
3688,14.26177,0.008142,
3689,12.90073,0.001633,
3690,10.33812,0.004746,
3691,16.93942,0.004492,
3692,12.61126,0.004373,
3693,6.651239,0.003598,
3694,13.07735,0.005018,
3695,15.47884,0.004696,
3696,15.12551,0.003142,
3697,11.74513,0.003106,
3698,13.33265,0.004207,
3699,16.47187,0.00415,
3700,13.31122,0.002841,
3701,10.27748,0.003046,
3702,16.23918,0.002902,
3703,4.811892,0.01341,
3704,11.30176,0.004602,
3705,10.42689,0.00945,
3706,3.349997,0.002298,
3707,2.584091,0.001736,
3708,9.576419,0.004619,
3709,6.153636,0.00388,
3710,2.116502,0.009036,
3711,18.4232,0.003111,
3712,12.56953,0.002241,
3713,3.961353,0.003736,
3714,7.506123,0.004449,
3715,4.480945,0.004769,
3716,14.99943,0.00757,
3717,14.33785,0.003884,
3718,6.40195,0.003834,
3719,14.63875,0.003916,
3720,26.49071,0.014938,
3721,19.07617,0.003437,
3722,13.15669,0.003082,
3723,8.394405,0.002837,
3724,4.94495,0.003872,
3725,12.0342,0.001533,
3726,7.104153,0.004564,
3727,7.934987,0.005585,
3728,9.696173,0.00211,
3729,8.03083,0.004813,
3730,13.73081,0.002636,
3731,9.3595,0.003313,
3732,12.53741,0.004654,
3733,10.64954,0.004354,
3734,8.294686,0.002818,
3735,6.744832,0.002839,
3736,9.271106,0.005812,
3737,8.559361,0.003428,
3738,5.392106,0.005054,
3739,13.29405,0.003799,
3740,10.53458,0.006211,
3741,17.63982,0.003351,
3742,9.851421,0.002822,
3743,8.747452,0.002005,
3744,1.764576,0.036267,
3745,2.55765,0.017684,
3746,7.80808,0.001526,
3747,8.87852,0.002814,
3748,6.229057,0.002474,
3749,19.68474,0.009248,
3750,11.87506,0.004434,
3751,12.48706,0.002941,
3752,12.4654,0.00405,
3753,5.438302,0.003214,
3754,8.099627,0.003228,
3755,13.01298,0.004901,
3756,13.9118,0.002944,
3757,9.091046,0.006807,
3758,10.54406,0.005547,
3759,14.44483,0.00309,
3760,16.25435,0.004694,
3761,14.78551,0.004337,
3762,14.00076,0.010281,
3763,5.900909,0.005365,
3764,9.020418,0.00584,
3765,11.22029,0.004375,
3766,5.159203,0.002872,
3767,13.78733,0.004065,
3768,14.18021,0.002301,
3769,9.657329,0.003294,
3770,6.249012,0.003752,
3771,10.99373,0.003772,
3772,10.61431,0.004988,
3773,15.85037,0.007033,
3774,14.13168,0.002784,
3775,14.44023,0.002581,
3776,13.77031,0.008188,
3777,3.790687,0.00423,
3778,8.847575,0.00395,
3779,8.505005,0.004845,
3780,4.463362,0.00258,
3781,2.659538,0.023299,
3782,13.25402,0.004167,
3783,7.739841,0.003606,
3784,17.47269,0.002895,
3785,9.187427,0.004475,
3786,16.64584,0.002761,
3787,9.10624,0.00465,
3788,7.00718,0.001813,
3789,10.06462,0.00447,
3790,9.997671,0.004174,
3791,13.95221,0.003765,
3792,9.069223,0.005168,
3793,13.78143,0.00363,
3794,12.45988,0.004918,
3795,10.98591,0.002519,
3796,12.05687,0.003362,
3797,8.898326,0.004288,
3798,16.69194,0.003078,
3799,4.863972,0.004557,
3800,8.685602,0.003262,
3801,8.696485,0.004815,
3802,1.74376,0.043653,
3803,12.91592,0.003532,
3804,9.731226,0.004299,
3805,6.96224,0.005179,
3806,7.267033,0.008916,
3807,5.298286,0.004168,
3808,10.58757,0.005981,
3809,13.06618,0.002859,
3810,6.084964,0.004286,
3811,14.71832,0.005027,
3812,14.29833,0.019509,
3813,4.827906,0.003045,
3814,9.896669,0.003384,
3815,12.69818,0.002176,
3816,13.83248,0.00271,
3817,7.388504,0.001848,
3818,9.77407,0.006197,
3819,18.13983,0.003758,
3820,10.35119,0.006876,
3821,7.316296,0.004373,
3822,6.066266,0.005994,
3823,10.47995,0.000867,
3824,7.956379,0.005468,
3825,15.631,0.003891,
3826,6.345519,0.003942,
3827,18.57316,0.004835,
3828,11.65694,0.002108,
3829,7.720991,0.004411,
3830,9.860196,0.004815,
3831,12.41012,0.004353,
3832,15.13559,0.005003,
3833,10.22979,0.004064,
3834,15.45699,0.003258,
3835,10.27532,0.003523,
3836,1.434559,0.015543,
3837,6.502048,0.00158,
3838,6.630206,0.004013,
3839,7.170664,0.005395,
3840,5.488549,0.0038,
3841,13.80044,0.004765,
3842,8.749096,0.003144,
3843,8.506889,0.004458,
3844,16.34075,0.002171,
3845,5.512706,0.003844,
3846,17.63051,0.005107,
3847,13.48388,0.002111,
3848,4.910765,0.004232,
3849,10.63294,0.002615,
3850,5.173587,0.00472,
3851,5.788355,0.004704,
3852,9.636208,0.00328,
3853,6.280701,0.002942,
3854,5.678477,0.005065,
3855,7.530136,0.004461,
3856,9.672641,0.004165,
3857,11.15484,0.002174,
3858,12.31343,0.004996,
3859,2.525732,0.02301,
3860,14.49661,0.007196,
3861,4.600652,0.004705,
3862,5.279475,0.007568,
3863,6.046853,0.003438,
3864,17.16348,0.004902,
3865,6.855935,0.004033,
3866,10.39066,0.004823,
3867,2.225065,0.017585,
3868,1.246087,0.034155,
3869,9.931676,0.005299,
3870,6.942035,0.001005,
3871,6.820146,0.003564,
3872,14.41917,0.002247,
3873,16.00704,0.003222,
3874,9.872331,0.0034,
3875,11.23901,0.003732,
3876,9.134035,0.001382,
3877,10.81885,0.004839,
3878,9.141508,0.005392,
3879,14.02334,0.002399,
3880,1.297475,0.030776,
3881,12.0745,0.00887,
3882,14.78723,0.004293,
3883,11.39078,0.003271,
3884,14.27974,0.00218,
3885,12.21235,0.003593,
3886,15.67647,0.003768,
3887,4.768863,0.003434,
3888,11.72365,0.003818,
3889,7.162172,0.004636,
3890,12.294,0.002271,
3891,10.89291,0.002805,
3892,6.986154,0.001997,
3893,7.068501,0.001724,
3894,12.28039,0.00626,
3895,16.39782,0.005591,
3896,14.88545,0.0026,
3897,14.84637,0.004393,
3898,9.439794,0.005867,
3899,10.97185,0.006569,
3900,17.29387,0.007096,
3901,4.751582,0.003303,
3902,11.13129,0.003457,
3903,15.05045,0.003635,
3904,10.74153,0.011124,
3905,16.91923,0.001545,
3906,16.27616,0.002942,
3907,6.984426,0.003691,
3908,7.851032,0.002742,
3909,2.536789,0.004115,
3910,11.38456,0.011867,
3911,13.675,0.008477,
3912,8.716136,0.009511,
3913,17.92317,0.004514,
3914,14.02356,0.00315,
3915,11.71672,0.004069,
3916,15.7478,0.006181,
3917,15.20934,0.007991,
3918,8.732191,0.002643,
3919,11.68638,0.004291,
3920,8.497975,0.002318,
3921,22.48987,0.009756,
3922,15.70117,0.003166,
3923,7.901092,0.00185,
3924,11.04772,0.003709,
3925,11.63318,0.004644,
3926,12.81219,0.004162,
3927,13.0392,0.002757,
3928,4.46334,0.00874,
3929,9.022444,0.003171,
3930,8.283928,0.002031,
3931,18.30559,0.003481,
3932,9.759083,0.005568,
3933,9.671646,0.00431,
3934,10.31188,0.002631,
3935,7.842759,0.00327,
3936,13.88615,0.004696,
3937,4.093846,0.006958,
3938,18.00536,0.00609,
3939,13.83433,0.002439,
3940,8.789003,0.003797,
3941,13.93607,0.005809,
3942,7.018256,0.004528,
3943,9.541558,0.001677,
3944,12.3863,0.006522,
3945,13.40399,0.004529,
3946,3.661761,0.002935,
3947,6.016199,0.00346,
3948,2.476633,0.012942,
3949,20.48282,0.002711,
3950,11.1881,0.003121,
3951,0.951694,0.033409,
3952,2.169207,0.004805,
3953,10.09555,0.003492,
3954,11.51919,0.00185,
3955,11.35212,0.003186,
3956,9.639694,0.003199,
3957,12.23442,0.002172,
3958,11.6394,0.002696,
3959,15.68593,0.003051,
3960,6.092175,0.00465,
3961,16.12041,0.003852,
3962,5.724446,0.003475,
3963,11.1231,0.006909,
3964,14.63833,0.004351,
3965,3.909999,0.003156,
3966,5.461722,0.003892,
3967,10.22121,0.004454,
3968,12.15602,0.0067,
3969,12.71296,0.00303,
3970,11.88832,0.00391,
3971,4.778199,0.007083,
3972,17.81709,0.001793,
3973,9.120991,0.001436,
3974,6.220754,0.002467,
3975,8.957321,0.007387,
3976,9.154805,0.003933,
3977,9.197314,0.002012,
3978,9.052423,0.003621,
3979,16.05655,0.002645,
3980,13.03663,0.005292,
3981,7.24087,0.003939,
3982,13.07149,0.002573,
3983,2.45723,0.007487,
3984,9.585464,0.004553,
3985,9.086631,0.006415,
3986,11.53909,0.003212,
3987,11.5674,0.001496,
3988,11.84413,0.002956,
3989,0.825159,0.008929,
3990,9.162914,0.006918,
3991,12.28741,0.005688,
3992,6.046521,0.003052,
3993,11.43107,0.002169,
3994,19.01842,0.003751,
3995,9.088744,0.003841,
3996,14.76895,0.00744,
3997,14.50928,0.003171,
3998,9.775458,0.009398,
3999,65.25829,0.008577,
4000,16.5754,0.003171,
